nom,masse,rayon,periodeOrbite,type
Kepler-1192 b,6.17,14751.221,0.068993844,Geante de glace
Kepler-1193 b,2.3,8409.720000000001,0.007665982,Super Terre
Kepler-1194 b,2.89,9620.210000000001,0.044353183,Super Terre
Kepler-1195 b,4.98,13251.68,0.023271732,Super Terre
Kepler-1196 b,5.6,14207.33,0.18124571,Geante de glace
Kepler-1197 b,2.1,7963.75,0.0054757018,Super Terre
Kepler-1198 b,2.76,9365.369999999999,0.021081451,Super Terre
Kepler-1199 b,1.6,7326.65,0.04106776,Super Terre
Kepler-119 b,12.6,22441.431,0.006570842,Geante de glace
Kepler-119 c,0.721,5861.320000000001,0.011225188,Terrestre
Kepler-11 b,1.9,11467.800000000001,0.028199865,Terrestre
Kepler-11 c,2.9,17897.216,0.03559206,Geante de glace
Kepler-11 d,7.3,19435.258,0.062149215,Geante de glace
Kepler-11 e,8.0,26146.714,0.08761123,Geante de glace
Kepler-11 f,2.0,15520.242,0.12785764,Geante de glace
Kepler-11 g,25.0,20763.567,0.32416153,Geante de glace
Kepler-1200 b,1.2,6753.26,0.003011636,Super Terre
Kepler-1201 b,5.86,14261.844,0.04161533,Geante de glace
Kepler-1202 b,8.96,18316.682,0.07857632,Geante de glace
Kepler-1203 b,1.2,6753.26,0.0016427105,Super Terre
Kepler-1204 b,9.53,19015.792,0.2346338,Geante de glace
Kepler-1205 b,2.57,8983.109999999999,0.003011636,Super Terre
Kepler-1206 b,3.33,10448.439999999999,0.003285421,Super Terre
Kepler-1207 b,3.26,10321.02,0.037508555,Super Terre
Kepler-1208 b,5.99,14471.577,0.030390145,Geante de glace
Kepler-1209 b,2.89,9620.210000000001,0.06954141,Super Terre
Kepler-120 b,8.5,13697.65,0.017248461,Super Terre
Kepler-120 c,2.96,9747.630000000001,0.03504449,Super Terre
Kepler-1210 b,3.53,10830.699999999999,0.022176592,Super Terre
Kepler-1211 b,7.04,15869.797,0.030116359,Geante de glace
Kepler-1212 b,5.22,13633.94,0.035318274,Geante de glace
Kepler-1213 b,1.81,7581.49,0.01451061,Super Terre
Kepler-1214 b,6.17,14751.221,0.05147159,Geante de glace
Kepler-1215 b,1.98,7772.62,0.013141684,Super Terre
Kepler-1216 b,2.51,8855.689999999999,0.012046544,Super Terre
Kepler-1217 b,4.62,12678.289999999999,0.0054757018,Super Terre
Kepler-1218 b,2.67,9174.24,0.062696785,Super Terre
Kepler-1219 b,5.14,13506.52,0.044079397,Geante de glace
Kepler-121 b,6.08,14611.399,0.008761123,Geante de glace
Kepler-121 c,5.77,14191.933,0.112251885,Geante de glace
Kepler-1220 b,2.92,9683.92,0.020260096,Super Terre
Kepler-1221 b,4.19,11977.48,0.03285421,Super Terre
Kepler-1222 b,0.418,5033.09,0.005201916,Terrestre
Kepler-1223 b,1.98,7772.62,0.044626966,Super Terre
Kepler-1224 b,2.33,8473.43,0.036413416,Super Terre
Kepler-1225 b,3.97,11595.220000000001,0.019164955,Super Terre
Kepler-1226 b,2.7,9237.949999999999,0.047364816,Super Terre
Kepler-1227 b,5.86,14261.844,0.25817934,Geante de glace
Kepler-1228 b,2.99,9811.34,0.0016427105,Super Terre
Kepler-1229 b,2.54,8919.4,0.23764546,Super Terre
Kepler-122 b,6.08,14611.399,0.015879534,Geante de glace
Kepler-122 c,29.0,36633.364,0.034223136,Geante de glace
Kepler-122 d,5.48,14016.2,0.05913758,Geante de glace
Kepler-122 e,27.7,16219.352,0.10403833,Geante de glace
Kepler-122 f,36.0,11149.25,0.154141,Super Terre
Kepler-1230 b,7.8,16918.462,0.027378507,Geante de glace
Kepler-1231 b,2.6,9046.82,0.028473647,Super Terre
Kepler-1232 b,4.38,12296.029999999999,0.0733744,Super Terre
Kepler-1233 b,7.27,16219.352,0.123477064,Geante de glace
Kepler-1234 b,8.3,17547.661,0.032580424,Geante de glace
Kepler-1235 b,0.418,5033.09,0.011498973,Terrestre
Kepler-1236 b,5.22,13633.94,0.08514716,Geante de glace
Kepler-1237 b,8.55,17827.305,0.23162217,Geante de glace
Kepler-1238 b,4.38,12296.029999999999,0.011225188,Super Terre
Kepler-1239 b,8.75,18106.949,0.014236824,Geante de glace
Kepler-123 b,55.331999999999994,18316.682,0.047091037,Geante gazeuse
Kepler-123 c,2.79,9429.08,0.07310062,Super Terre
Kepler-1240 b,1.6,7326.65,0.013415469,Super Terre
Kepler-1241 b,7.41,16429.085,0.050924025,Geante de glace
Kepler-1242 b,5.73,14122.022,0.037234772,Geante de glace
Kepler-1243 b,3.71,11149.25,0.04599589,Super Terre
Kepler-1244 b,2.39,8600.85,0.010130048,Super Terre
Kepler-1245 b,2.67,9174.24,0.012046544,Super Terre
Kepler-1245 c,2.67,9174.24,0.007939767,Super Terre
Kepler-1246 b,2.42,8664.560000000001,0.030937715,Super Terre
Kepler-1247 b,6.04,14541.488,0.037508555,Geante de glace
Kepler-1248 b,1.76,7517.78,0.02053388,Super Terre
Kepler-1249 b,6.26,14821.132,0.06652977,Geante de glace
Kepler-124 b,0.315,4650.83,0.009308693,Terrestre
Kepler-124 c,3.71,11149.25,0.03778234,Super Terre
Kepler-124 d,1.41,7071.81,0.08487337,Super Terre
Kepler-1250 b,4.35,12232.32,0.007118412,Super Terre
Kepler-1251 b,4.04,11722.640000000001,0.123477064,Super Terre
Kepler-1252 b,3.43,10639.57,0.041341547,Super Terre
Kepler-1253 b,2.33,8473.43,0.18863793,Super Terre
Kepler-1254 b,3.02,9875.050000000001,0.027378507,Super Terre
Kepler-1254 c,2.24,8282.300000000001,0.009856262,Super Terre
Kepler-1254 d,2.27,8346.01,0.015605749,Super Terre
Kepler-1255 b,5.99,14471.577,0.09938398,Geante de glace
Kepler-1256 b,2.83,9492.789999999999,0.03394935,Super Terre
Kepler-1257 b,2.92,9683.92,0.0073921974,Super Terre
Kepler-1258 b,0.566,5479.0599999999995,0.0027378509,Terrestre
Kepler-1259 b,2.63,9110.529999999999,0.0019164955,Super Terre
Kepler-125 b,6.21,14751.221,0.011498973,Geante de glace
Kepler-125 c,0.33,4714.54,0.015879534,Terrestre
Kepler-1260 b,3.78,11276.67,0.05229295,Super Terre
Kepler-1261 b,5.73,14122.022,0.13251199,Geante de glace
Kepler-1262 b,3.97,11595.220000000001,0.023819301,Super Terre
Kepler-1263 b,1.55,7262.94,0.012594113,Super Terre
Kepler-1264 b,1.76,7517.78,0.0027378509,Super Terre
Kepler-1265 b,2.39,8600.85,0.01779603,Super Terre
Kepler-1266 b,7.18,16079.53,0.078028746,Geante de glace
Kepler-1266 c,3.46,10703.279999999999,0.013415469,Super Terre
Kepler-1267 b,9.32,18806.059,0.03559206,Geante de glace
Kepler-1268 b,4.78,12933.13,0.112251885,Super Terre
Kepler-1269 b,3.29,10384.73,0.10212183,Super Terre
Kepler-126 b,2.92,9683.92,0.028747434,Super Terre
Kepler-126 c,3.12,10066.18,0.05995893,Super Terre
Kepler-126 d,6.8,15590.153,0.27460644,Geante de glace
Kepler-1270 b,11.0,20693.656,0.016427105,Geante de glace
Kepler-1271 b,2.79,9429.08,0.008213553,Super Terre
Kepler-1272 b,6.21,14751.221,0.13990417,Geante de glace
Kepler-1273 b,6.76,15520.242,0.07830253,Geante de glace
Kepler-1274 b,2.6,9046.82,0.019164955,Super Terre
Kepler-1275 b,2.79,9429.08,0.010130048,Super Terre
Kepler-1276 b,1.81,7581.49,0.034496922,Super Terre
Kepler-1277 b,3.19,10193.6,0.11170431,Super Terre
Kepler-1278 b,1.01,6434.71,0.008761123,Super Terre
Kepler-1279 b,3.71,11149.25,0.064339496,Super Terre
Kepler-127 b,2.54,8919.4,0.03942505,Super Terre
Kepler-127 c,7.56,16568.907,0.08049281,Geante de glace
Kepler-127 d,7.46,16498.996,0.13305955,Geante de glace
Kepler-1280 b,4.16,11913.77,0.18234086,Super Terre
Kepler-1281 b,3.33,10448.439999999999,0.008487337,Super Terre
Kepler-1282 b,3.02,9875.050000000001,0.0057494864,Super Terre
Kepler-1283 b,4.31,12168.609999999999,0.035318274,Super Terre
Kepler-1284 b,1.92,7708.91,0.0019164955,Super Terre
Kepler-1285 b,0.871,6179.87,0.04052019,Terrestre
Kepler-1286 b,5.27,13697.65,0.030937715,Geante de glace
Kepler-1287 b,2.99,9811.34,0.031485286,Super Terre
Kepler-1288 b,1.46,7135.52,0.007665982,Super Terre
Kepler-1289 b,2.92,9683.92,0.021902807,Super Terre
Kepler-128 b,0.77,9110.529999999999,0.041341547,Super Terre
Kepler-128 c,0.9,8537.140000000001,0.062422995,Super Terre
Kepler-1290 b,2.6,9046.82,0.012867898,Super Terre
Kepler-1291 b,3.39,10575.859999999999,0.023545519,Super Terre
Kepler-1292 b,3.97,11595.220000000001,0.009034907,Super Terre
Kepler-1293 b,0.871,6179.87,0.015331964,Terrestre
Kepler-1294 b,10.3,19924.635,0.31676933,Geante de glace
Kepler-1295 b,3.02,9875.050000000001,0.010403832,Super Terre
Kepler-1296 b,0.693,5797.610000000001,0.022997946,Terrestre
Kepler-1297 b,0.871,6179.87,0.0046543465,Terrestre
Kepler-1298 b,2.27,8346.01,0.01943874,Super Terre
Kepler-1299 b,9.17,18596.326,0.05448323,Geante de glace
Kepler-129 b,20.0,14960.954,0.04325804,Super Terre
Kepler-129 c,43.02222,15729.975,0.22505133,Geante gazeuse
Kepler-129 d,2639.4,78300.32,7.2,Geante gazeuse
Kepler-12 b,137.376,122623.894,0.012046544,Geante gazeuse
Kepler-1300 b,2.45,8728.27,0.06078029,Super Terre
Kepler-1301 b,2.54,8919.4,0.024914443,Super Terre
Kepler-1302 b,2.63,9110.529999999999,0.024093088,Super Terre
Kepler-1303 b,2.6,9046.82,0.020807665,Super Terre
Kepler-1304 b,5.86,14261.844,0.044079397,Geante de glace
Kepler-1305 b,4.19,11977.48,0.037234772,Super Terre
Kepler-1306 b,4.31,12168.609999999999,0.044626966,Super Terre
Kepler-1307 b,6.66,15380.42,0.049281314,Geante de glace
Kepler-1308 b,0.0933,3312.92,0.0057494864,Terrestre
Kepler-1309 b,6.21,14751.221,0.0788501,Geante de glace
Kepler-130 b,1.04,6498.42,0.023271732,Super Terre
Kepler-130 c,8.75,18106.949,0.075290896,Geante de glace
Kepler-130 d,3.33,10448.439999999999,0.23956195,Super Terre
Kepler-1310 b,2.67,9174.24,0.0019164955,Super Terre
Kepler-1311 b,2.07,7900.04,0.030663928,Super Terre
Kepler-1311 c,1.98,7772.62,0.0068446267,Super Terre
Kepler-1311 d,67.416,60263.282,0.5407255,Geante gazeuse
Kepler-1312 b,5.06,13379.1,0.014784395,Geante de glace
Kepler-1312 c,1.07,6543.017,0.003011636,Super Terre
Kepler-1313 b,3.75,11212.960000000001,0.010403832,Super Terre
Kepler-1314 b,22.9,31879.416,0.014784395,Geante de glace
Kepler-1315 b,2.48,8791.98,0.0021902807,Super Terre
Kepler-1315 c,4.06,11748.124,0.018069815,Super Terre
Kepler-1316 b,12.3,22091.876,0.24093087,Geante de glace
Kepler-1317 b,3.05,9938.76,0.0016427105,Super Terre
Kepler-1318 b,9.85,19365.347,0.5839836,Geante de glace
Kepler-1319 b,2.36,8537.140000000001,0.007939767,Super Terre
Kepler-131 b,16.13,15030.865,0.044079397,Super Terre
Kepler-131 c,8.25,5351.639999999999,0.069815196,Super Terre
Kepler-1320 b,3.53,10830.699999999999,0.0024640656,Super Terre
Kepler-1321 b,21.5,30690.929,0.030390145,Geante de glace
Kepler-1321 c,6.35,14960.954,0.006023272,Geante de glace
Kepler-1321 d,7.41,16359.174,0.015605749,Geante de glace
Kepler-1322 b,3.22,10257.310000000001,0.0027378509,Super Terre
Kepler-1322 c,5.29,13729.505,0.01779603,Geante de glace
Kepler-1323 b,2.92,9683.92,0.0024640656,Super Terre
Kepler-1324 b,2.89,9620.210000000001,0.011225188,Super Terre
Kepler-1325 b,8.55,17827.305,0.09281315,Geante de glace
Kepler-1326 b,16.3,26076.803,0.11608488,Geante de glace
Kepler-1327 b,3.89,11467.800000000001,0.040793974,Super Terre
Kepler-1328 b,0.904,6243.58,0.0123203285,Terrestre
Kepler-1329 b,5.35,13825.07,0.025462013,Geante de glace
Kepler-132 b,1.92,7708.91,0.016974675,Super Terre
Kepler-132 c,2.18,8154.88,0.017522246,Super Terre
Kepler-132 d,3.02,9875.050000000001,0.049281314,Super Terre
Kepler-132 e,1.76,7517.78,0.30198494,Super Terre
Kepler-1330 b,3.36,10512.15,0.027652293,Super Terre
Kepler-1331 b,1.16,6689.55,0.0021902807,Super Terre
Kepler-1332 b,2.45,8728.27,0.032580424,Super Terre
Kepler-1333 b,8.3,17547.661,0.30006844,Geante de glace
Kepler-1334 b,5.86,14261.844,0.042710472,Geante de glace
Kepler-1335 b,2.7,9237.949999999999,0.017248461,Super Terre
Kepler-1336 b,4.58,12614.58,0.06351814,Super Terre
Kepler-1336 c,3.57,10894.41,0.015879534,Super Terre
Kepler-1337 b,6.39,15030.865,0.06680356,Geante de glace
Kepler-1338 b,0.721,5861.320000000001,0.0024640656,Terrestre
